event_id,event_slug,event_title,event_volume,market_id,condition_id,market_slug,question,group_item_title,outcomes,outcome_prices,clob_token_ids,yes_price,no_price,yes_token_id,no_token_id,best_bid,best_ask,spread,market_volume,liquidity,neg_risk,active,closed,accepting_orders,end_date
450149,lowest-temperature-in-paris-on-may-7-2026,Lowest temperature in Paris on May 7?,822.09917,2161672,0xb133325ba2791241464f23649d4c82d7ef191766e61e79ef0f797f101f4b5f2b,lowest-temperature-in-paris-on-may-7-2026-4c,Will the lowest temperature in Paris be 4°C on May 7?,4°C,"[""Yes"", ""No""]","[0.055, 0.945]","[""110002269818802533898249242729546350839538130147265305993358117996860782652019"", ""47843629961835573778445136537156225365235454529613524273815246129856778956645""]",0.055,0.945,110002269818802533898249242729546350839538130147265305993358117996860782652019,47843629961835573778445136537156225365235454529613524273815246129856778956645,,0.11,0.11,15.0,677.717,1,1,0,1,2026-05-07T12:00:00Z
450201,highest-temperature-in-madrid-on-may-7-2026,Highest temperature in Madrid on May 7?,799.3537249999999,2162053,0xd75367d8f91494d64a6118a1b8c750a0b609e33b71ed0fb879667f39aaa424ff,highest-temperature-in-madrid-on-may-7-2026-22c,Will the highest temperature in Madrid be 22°C on May 7?,22°C,"[""Yes"", ""No""]","[0.365, 0.635]","[""70691909721565095955348808793360298150032925379334231339447402003578494434511"", ""39340348538501611465948554146638645521300411491159840176592335592766014675447""]",0.365,0.635,70691909721565095955348808793360298150032925379334231339447402003578494434511,39340348538501611465948554146638645521300411491159840176592335592766014675447,0.35,0.38,0.03,14.492751,1030.1503,1,1,0,1,2026-05-07T12:00:00Z
450201,highest-temperature-in-madrid-on-may-7-2026,Highest temperature in Madrid on May 7?,799.3537249999999,2162052,0x39022a5dc870f7f3c0e8a3d3a8cb3868aea43a361b796c5951510bfae97f1fc5,highest-temperature-in-madrid-on-may-7-2026-21c,Will the highest temperature in Madrid be 21°C on May 7?,21°C,"[""Yes"", ""No""]","[0.34, 0.66]","[""63899331703348705529197904560270117207310894108882245529484286080771289107414"", ""49431958593675040715243228644494915180054484496422060645950165990343052989613""]",0.34,0.66,63899331703348705529197904560270117207310894108882245529484286080771289107414,49431958593675040715243228644494915180054484496422060645950165990343052989613,0.32,0.36,0.04,19.702701,1024.1046,1,1,0,1,2026-05-07T12:00:00Z
450201,highest-temperature-in-madrid-on-may-7-2026,Highest temperature in Madrid on May 7?,799.3537249999999,2162054,0xdeda8b3ae5fc10cc85a0e703ddc72ae8a8d1347982c073440f4962b81a5ff0cb,highest-temperature-in-madrid-on-may-7-2026-23c,Will the highest temperature in Madrid be 23°C on May 7?,23°C,"[""Yes"", ""No""]","[0.185, 0.815]","[""56506846725841003937308951450558475375610558427835667797397423165358852578004"", ""93609779506278919861788555702517780793415793746836534646160792999622374923050""]",0.185,0.815,56506846725841003937308951450558475375610558427835667797397423165358852578004,93609779506278919861788555702517780793415793746836534646160792999622374923050,0.18,0.19,0.01,32.457823,1109.8128,1,1,0,1,2026-05-07T12:00:00Z
450201,highest-temperature-in-madrid-on-may-7-2026,Highest temperature in Madrid on May 7?,799.3537249999999,2162055,0x6d7a660c5e463dca4c52628da315e6b7045072879457b9cce62b467e9e582b8c,highest-temperature-in-madrid-on-may-7-2026-24c,Will the highest temperature in Madrid be 24°C on May 7?,24°C,"[""Yes"", ""No""]","[0.081, 0.919]","[""79388646760030384409486939280030417101098411762709332372817040934544028638085"", ""97770407079892882126205716081972771588902049324330601465805553367271618139355""]",0.081,0.919,79388646760030384409486939280030417101098411762709332372817040934544028638085,97770407079892882126205716081972771588902049324330601465805553367271618139355,0.023,0.139,0.116,,1250.66769,1,1,0,1,2026-05-07T12:00:00Z
450201,highest-temperature-in-madrid-on-may-7-2026,Highest temperature in Madrid on May 7?,799.3537249999999,2162051,0xaa84d707ce52915f86d452c2b499336667b7af900ead36e284eb8fda78c9604f,highest-temperature-in-madrid-on-may-7-2026-20c,Will the highest temperature in Madrid be 20°C on May 7?,20°C,"[""Yes"", ""No""]","[0.05, 0.95]","[""3033804050933884666992608666620932884429180831292655956238684530395375783663"", ""59416515327940562093383799548720295188998244583387849481429190928978776410497""]",0.05,0.95,3033804050933884666992608666620932884429180831292655956238684530395375783663,59416515327940562093383799548720295188998244583387849481429190928978776410497,0.04,0.06,0.02,412.142118,1798.1201,1,1,0,1,2026-05-07T12:00:00Z
450195,highest-temperature-in-tel-aviv-on-may-7-2026,Highest temperature in Tel Aviv on May 7?,744.504245,2161988,0x88c72774401876ee0a9bad68a2c881add77c263a2addecb0714903b79a8970ff,highest-temperature-in-tel-aviv-on-may-7-2026-24c,Will the highest temperature in Tel Aviv be 24°C on May 7?,24°C,"[""Yes"", ""No""]","[0.41, 0.59]","[""33323203997577633757325602666659111766424819209826263570832762854903872804114"", ""4146151008951154286602900924069550586140650494569940660006361116517589240341""]",0.41,0.59,33323203997577633757325602666659111766424819209826263570832762854903872804114,4146151008951154286602900924069550586140650494569940660006361116517589240341,0.35,0.47,0.12,149.10094800000002,868.5087,1,1,0,1,2026-05-07T12:00:00Z
450195,highest-temperature-in-tel-aviv-on-may-7-2026,Highest temperature in Tel Aviv on May 7?,744.504245,2161989,0xa4f721bad3b4b7914a1a44f4d122593327f1daba948569bf310779e445355e3a,highest-temperature-in-tel-aviv-on-may-7-2026-25c,Will the highest temperature in Tel Aviv be 25°C on May 7?,25°C,"[""Yes"", ""No""]","[0.405, 0.595]","[""72120073689105251635602233589206013219336833408308289221495710777144741310859"", ""26714058042369518451443578607641249339440684704664875019864072237840333056081""]",0.405,0.595,72120073689105251635602233589206013219336833408308289221495710777144741310859,26714058042369518451443578607641249339440684704664875019864072237840333056081,0.38,0.43,0.05,148.66424,933.2577,1,1,0,1,2026-05-07T12:00:00Z
450195,highest-temperature-in-tel-aviv-on-may-7-2026,Highest temperature in Tel Aviv on May 7?,744.504245,2161987,0x0a81429bd1296266d70f858cebfcf35922fa47aad413701772839cd973518de8,highest-temperature-in-tel-aviv-on-may-7-2026-23c,Will the highest temperature in Tel Aviv be 23°C on May 7?,23°C,"[""Yes"", ""No""]","[0.115, 0.885]","[""113740780089462289286720507209269231439786104020517573397440407900551837668362"", ""100950310101184417208501823914065188378968769134247401956313964921998214259328""]",0.115,0.885,113740780089462289286720507209269231439786104020517573397440407900551837668362,100950310101184417208501823914065188378968769134247401956313964921998214259328,0.06,0.17,0.11,1.075257,897.9583,1,1,0,1,2026-05-07T12:00:00Z
450195,highest-temperature-in-tel-aviv-on-may-7-2026,Highest temperature in Tel Aviv on May 7?,744.504245,2161990,0xb28302786110c878aba1eee23fff7b7c7eabcc5d5b43aaa435e88a227900ae7e,highest-temperature-in-tel-aviv-on-may-7-2026-26c,Will the highest temperature in Tel Aviv be 26°C on May 7?,26°C,"[""Yes"", ""No""]","[0.11, 0.89]","[""42057339980709808028280188101360059495244228902587527265225459742222406885089"", ""62052784421031712351396834634690469210660959641829118681396591962246170272748""]",0.11,0.89,42057339980709808028280188101360059495244228902587527265225459742222406885089,62052784421031712351396834634690469210660959641829118681396591962246170272748,0.06,0.16,0.1,28.0,1035.0064,1,1,0,1,2026-05-07T12:00:00Z
450195,highest-temperature-in-tel-aviv-on-may-7-2026,Highest temperature in Tel Aviv on May 7?,744.504245,2161991,0xb50b461f1426ebbb58f70557d13f01537fa022e81316b262addc8b2df1ccd70d,highest-temperature-in-tel-aviv-on-may-7-2026-27c,Will the highest temperature in Tel Aviv be 27°C on May 7?,27°C,"[""Yes"", ""No""]","[0.08, 0.92]","[""90941969432761961019267973281526459944022795627954778131577543588470394200645"", ""105292061646040931971616647022858111637641241401121836374678461427280597505097""]",0.08,0.92,90941969432761961019267973281526459944022795627954778131577543588470394200645,105292061646040931971616647022858111637641241401121836374678461427280597505097,0.03,0.13,0.1,4.0816,1072.2685,1,1,0,1,2026-05-07T12:00:00Z
450230,highest-temperature-in-karachi-on-may-7-2026,Highest temperature in Karachi on May 7?,727.076062,2162375,0x09abd1467a87f50cb43ee48fb20392223853eeb0ed78d327b44f7d029af3707a,highest-temperature-in-karachi-on-may-7-2026-34c,Will the highest temperature in Karachi be 34°C on May 7?,34°C,"[""Yes"", ""No""]","[0.32, 0.68]","[""43825959541114039377704582871440753840488044306645974692042981440602235955066"", ""47121547184397159817418808446729822003233550556048623965284389969320193692808""]",0.32,0.68,43825959541114039377704582871440753840488044306645974692042981440602235955066,47121547184397159817418808446729822003233550556048623965284389969320193692808,0.28,0.36,0.08,,889.8756,1,1,0,1,2026-05-07T12:00:00Z
450230,highest-temperature-in-karachi-on-may-7-2026,Highest temperature in Karachi on May 7?,727.076062,2162377,0x9b64e85bce40e2c4998d2005ec740a41aa20db0e10d745b62cb54b6a2ce91c54,highest-temperature-in-karachi-on-may-7-2026-36corhigher,Will the highest temperature in Karachi be 36°C or higher on May 7?,36°C or higher,"[""Yes"", ""No""]","[0.315, 0.685]","[""67056287901423334170691944639660479805625888979749161893457449823733872947233"", ""37813430036842489129406474485451147891403081072342813224976371214715897389374""]",0.315,0.685,67056287901423334170691944639660479805625888979749161893457449823733872947233,37813430036842489129406474485451147891403081072342813224976371214715897389374,0.25,0.38,0.13,35.52314,210.7943,1,1,0,1,2026-05-07T12:00:00Z
450230,highest-temperature-in-karachi-on-may-7-2026,Highest temperature in Karachi on May 7?,727.076062,2162376,0xa671be096c59fff5069bc413d2cc1986e322007bd57e7fdfabb51b01ece777c9,highest-temperature-in-karachi-on-may-7-2026-35c,Will the highest temperature in Karachi be 35°C on May 7?,35°C,"[""Yes"", ""No""]","[0.25, 0.75]","[""49667441417470692434489455063393007077908442839641553916121023655557528403208"", ""13752538747926461640577947702840422100423677805446221874089379003170706799631""]",0.25,0.75,49667441417470692434489455063393007077908442839641553916121023655557528403208,13752538747926461640577947702840422100423677805446221874089379003170706799631,0.15,0.35,0.2,,914.5068,1,1,0,1,2026-05-07T12:00:00Z
450230,highest-temperature-in-karachi-on-may-7-2026,Highest temperature in Karachi on May 7?,727.076062,2162374,0x1844f32147021c53211b5efc9bddee6b881092dd4f58478de43aff009ba9804a,highest-temperature-in-karachi-on-may-7-2026-33c,Will the highest temperature in Karachi be 33°C on May 7?,33°C,"[""Yes"", ""No""]","[0.125, 0.875]","[""19737240014189331617105892251565127832628714037828188683925111445988978393539"", ""99264391119997702916978735190005951213125734028107275237417194261726510745562""]",0.125,0.875,19737240014189331617105892251565127832628714037828188683925111445988978393539,99264391119997702916978735190005951213125734028107275237417194261726510745562,0.09,0.16,0.07,142.571422,1067.4413,1,1,0,1,2026-05-07T12:00:00Z
450230,highest-temperature-in-karachi-on-may-7-2026,Highest temperature in Karachi on May 7?,727.076062,2162373,0x5b3c6b5b94f50d8853e2342214d0922929b07c7517f390fa94d871f91a014df7,highest-temperature-in-karachi-on-may-7-2026-32c,Will the highest temperature in Karachi be 32°C on May 7?,32°C,"[""Yes"", ""No""]","[0.0315, 0.9685]","[""52703002617100415877680353625252938977636791765397761368413928585851767854807"", ""87946131016193906694930536683277374287371142935324268189496542180097454434236""]",0.0315,0.9685,52703002617100415877680353625252938977636791765397761368413928585851767854807,87946131016193906694930536683277374287371142935324268189496542180097454434236,0.023,0.04,0.017,5.0,1153.48459,1,1,0,1,2026-05-07T12:00:00Z
450224,highest-temperature-in-lagos-on-may-7-2026,Highest temperature in Lagos on May 7?,722.847719,2162306,0x989e69d60680c1e59f9a40b6cea1e45e979acb40e204d7be035fac5632027994,highest-temperature-in-lagos-on-may-7-2026-32c,Will the highest temperature in Lagos be 32°C on May 7?,32°C,"[""Yes"", ""No""]","[0.27, 0.73]","[""79286004809759642180889091687269757410066401303848562195270769729007812465051"", ""62800060097327295211094339147578191311060075357755378617716460325806467397006""]",0.27,0.73,79286004809759642180889091687269757410066401303848562195270769729007812465051,62800060097327295211094339147578191311060075357755378617716460325806467397006,0.19,0.35,0.16,,885.5475,1,1,0,1,2026-05-07T12:00:00Z
450224,highest-temperature-in-lagos-on-may-7-2026,Highest temperature in Lagos on May 7?,722.847719,2162307,0x5c3fb1396c1ed6c0ac36d1f78278ac1d7b937ef9f82c555d0f0a5db3637826c9,highest-temperature-in-lagos-on-may-7-2026-33c,Will the highest temperature in Lagos be 33°C on May 7?,33°C,"[""Yes"", ""No""]","[0.27, 0.73]","[""23599766249574131148542495779896496736949422630892721642415711755780934947309"", ""39836612024040203191676060868766278223053184730181356133295647584616334041870""]",0.27,0.73,23599766249574131148542495779896496736949422630892721642415711755780934947309,39836612024040203191676060868766278223053184730181356133295647584616334041870,0.18,0.36,0.18,,878.5976,1,1,0,1,2026-05-07T12:00:00Z
450224,highest-temperature-in-lagos-on-may-7-2026,Highest temperature in Lagos on May 7?,722.847719,2162308,0x71c17f8a6e3b83e325790a2f96c06c40a089d31579fca7194bddbd59829bdb0c,highest-temperature-in-lagos-on-may-7-2026-34c,Will the highest temperature in Lagos be 34°C on May 7?,34°C,"[""Yes"", ""No""]","[0.21, 0.79]","[""85655044636192589715804421923586006288994199654410912326910902741957477183192"", ""51286527334798919633926609699617839055349061087128868142603815753484782668479""]",0.21,0.79,85655044636192589715804421923586006288994199654410912326910902741957477183192,51286527334798919633926609699617839055349061087128868142603815753484782668479,0.09,0.33,0.24,,900.991,1,1,0,1,2026-05-07T12:00:00Z
450224,highest-temperature-in-lagos-on-may-7-2026,Highest temperature in Lagos on May 7?,722.847719,2162305,0x857cc388f50009efec5f155e76f3e41404214d1a0a873491219fc0514f3c1b86,highest-temperature-in-lagos-on-may-7-2026-31c,Will the highest temperature in Lagos be 31°C on May 7?,31°C,"[""Yes"", ""No""]","[0.2, 0.8]","[""17151289371370422097423723401420655187041709046751859306548246956207723425958"", ""10635904403692195232405553548096087664811496780344750961463703283966629774995""]",0.2,0.8,17151289371370422097423723401420655187041709046751859306548246956207723425958,10635904403692195232405553548096087664811496780344750961463703283966629774995,0.12,0.28,0.16,,988.4725,1,1,0,1,2026-05-07T12:00:00Z
450224,highest-temperature-in-lagos-on-may-7-2026,Highest temperature in Lagos on May 7?,722.847719,2162309,0x8b05ef859cab34ccf5221cf4c1e1887462d3d6db13147c39d2a67837b3378315,highest-temperature-in-lagos-on-may-7-2026-35c,Will the highest temperature in Lagos be 35°C on May 7?,35°C,"[""Yes"", ""No""]","[0.09, 0.91]","[""47931389144334845315285233501097083762815416347989737860919410491653375969627"", ""111044092114697006745805862871916661508157061481285243246241453416966977726294""]",0.09,0.91,47931389144334845315285233501097083762815416347989737860919410491653375969627,111044092114697006745805862871916661508157061481285243246241453416966977726294,0.03,0.15,0.12,20.0,1035.5166,1,1,0,1,2026-05-07T12:00:00Z
450218,highest-temperature-in-amsterdam-on-may-7-2026,Highest temperature in Amsterdam on May 7?,682.607946,2162241,0x3b5a55e93e7b6be450744d40f8a6d60404f1b5a1f7b8879b6c6cc63b8d272a91,highest-temperature-in-amsterdam-on-may-7-2026-15c,Will the highest temperature in Amsterdam be 15°C on May 7?,15°C,"[""Yes"", ""No""]","[0.39, 0.61]","[""50929440162068881913651705406977438247589528155970159933121343346671924112268"", ""1038216349604699239859718638498629081825662322662927465877325308994895270291""]",0.39,0.61,50929440162068881913651705406977438247589528155970159933121343346671924112268,1038216349604699239859718638498629081825662322662927465877325308994895270291,0.36,0.42,0.06,66.766665,951.4105,1,1,0,1,2026-05-07T12:00:00Z
450218,highest-temperature-in-amsterdam-on-may-7-2026,Highest temperature in Amsterdam on May 7?,682.607946,2162240,0xefc1e4d9cbf92592c9c4d64c05c860aafcabac09c6e73285a7028d607c4df19f,highest-temperature-in-amsterdam-on-may-7-2026-14c,Will the highest temperature in Amsterdam be 14°C on May 7?,14°C,"[""Yes"", ""No""]","[0.295, 0.705]","[""114902585352333228918578899974715786556068816404223619036686854054669861805591"", ""114860353613390425236442134612071177364756596087775332029361676415333979601159""]",0.295,0.705,114902585352333228918578899974715786556068816404223619036686854054669861805591,114860353613390425236442134612071177364756596087775332029361676415333979601159,0.29,0.3,0.01,188.071577,942.5345,1,1,0,1,2026-05-07T12:00:00Z
450218,highest-temperature-in-amsterdam-on-may-7-2026,Highest temperature in Amsterdam on May 7?,682.607946,2162242,0xe4e7a61461738844c0f62b5d340b059d4dc63e7a5f02ee8ba7fc4bd128af605f,highest-temperature-in-amsterdam-on-may-7-2026-16c,Will the highest temperature in Amsterdam be 16°C on May 7?,16°C,"[""Yes"", ""No""]","[0.225, 0.775]","[""39413725221371622864087423495767878342749789027588790533295728313773467450894"", ""27346284110996423849131337813084633794628145575176221029284674857967814619545""]",0.225,0.775,39413725221371622864087423495767878342749789027588790533295728313773467450894,27346284110996423849131337813084633794628145575176221029284674857967814619545,0.15,0.3,0.15,40.730000000000004,936.6494,1,1,0,1,2026-05-07T12:00:00Z
450218,highest-temperature-in-amsterdam-on-may-7-2026,Highest temperature in Amsterdam on May 7?,682.607946,2162239,0x1b8eb5861ef38de7ac42a2966243159de21a86ff083b4a31347a1226c74469d8,highest-temperature-in-amsterdam-on-may-7-2026-13c,Will the highest temperature in Amsterdam be 13°C on May 7?,13°C,"[""Yes"", ""No""]","[0.065, 0.935]","[""22183201596971405709371464546283906610224653425812432000294108960976836155347"", ""106013054899699580331956402936997181413660825731349343079613843913807166831871""]",0.065,0.935,22183201596971405709371464546283906610224653425812432000294108960976836155347,106013054899699580331956402936997181413660825731349343079613843913807166831871,0.06,0.07,0.01,15.73,1200.8863,1,1,0,1,2026-05-07T12:00:00Z
450218,highest-temperature-in-amsterdam-on-may-7-2026,Highest temperature in Amsterdam on May 7?,682.607946,2162243,0xb1481910a8827e0a4f5065c590e27f6410648ef152add11c8dadd108d2564ce2,highest-temperature-in-amsterdam-on-may-7-2026-17c,Will the highest temperature in Amsterdam be 17°C on May 7?,17°C,"[""Yes"", ""No""]","[0.055, 0.945]","[""52605467811755786419084255148857599576640489877130315812558746463755546959490"", ""101785937849769874902508789251017780832165863733578453024022349212940296275178""]",0.055,0.945,52605467811755786419084255148857599576640489877130315812558746463755546959490,101785937849769874902508789251017780832165863733578453024022349212940296275178,0.05,0.06,0.01,26.813634999999998,1037.3485,1,1,0,1,2026-05-07T12:00:00Z
450185,highest-temperature-in-seattle-on-may-7-2026,Highest temperature in Seattle on May 7?,677.966356,2161877,0xee5e671bce7da51c27d4ab36837bb51431f09448ca5775c31a3659dd23e3d486,highest-temperature-in-seattle-on-may-7-2026-66-67f,Will the highest temperature in Seattle be between 66-67°F on May 7?,66-67°F,"[""Yes"", ""No""]","[0.355, 0.645]","[""99927106200897213296647834603649088109362143084593972784775851551876825446082"", ""24810135459954417867750368388919363350839838622815870379754379401271994341027""]",0.355,0.645,99927106200897213296647834603649088109362143084593972784775851551876825446082,24810135459954417867750368388919363350839838622815870379754379401271994341027,0.32,0.39,0.07,54.849619000000004,937.1012,1,1,0,1,2026-05-07T12:00:00Z
450185,highest-temperature-in-seattle-on-may-7-2026,Highest temperature in Seattle on May 7?,677.966356,2161878,0xce7a695a1ffe7167543fe9a21f2cf46b2b7550169b34bce0e88827b74bede64e,highest-temperature-in-seattle-on-may-7-2026-68-69f,Will the highest temperature in Seattle be between 68-69°F on May 7?,68-69°F,"[""Yes"", ""No""]","[0.18, 0.82]","[""54267090287871715871154499802058821128479098806534640724403668368360983405247"", ""85043055976675731528074013688653249935572977530797336942921230363148244707964""]",0.18,0.82,54267090287871715871154499802058821128479098806534640724403668368360983405247,85043055976675731528074013688653249935572977530797336942921230363148244707964,0.15,0.21,0.06,70.074246,947.9169,1,1,0,1,2026-05-07T12:00:00Z
450185,highest-temperature-in-seattle-on-may-7-2026,Highest temperature in Seattle on May 7?,677.966356,2161876,0x95a851cb50fb61697a0704bda127ee80dcbdf0173d935891d0027a3b6f0ea0b9,highest-temperature-in-seattle-on-may-7-2026-64-65f,Will the highest temperature in Seattle be between 64-65°F on May 7?,64-65°F,"[""Yes"", ""No""]","[0.135, 0.865]","[""12750426439487221722805146489923024273762891966887956928762637036540558866720"", ""25175677550700735120049589725629907754950276039219801785198137890367775740257""]",0.135,0.865,12750426439487221722805146489923024273762891966887956928762637036540558866720,25175677550700735120049589725629907754950276039219801785198137890367775740257,0.13,0.14,0.01,13.216425999999998,1098.8964,1,1,0,1,2026-05-07T12:00:00Z
450185,highest-temperature-in-seattle-on-may-7-2026,Highest temperature in Seattle on May 7?,677.966356,2161879,0x258353957d84d67ba1ab30851bc84738af4b982bffe2c8f0e3946b5de96147a4,highest-temperature-in-seattle-on-may-7-2026-70-71f,Will the highest temperature in Seattle be between 70-71°F on May 7?,70-71°F,"[""Yes"", ""No""]","[0.1, 0.9]","[""59410122165847391145464965928548459119216031929257574009717788090387727982611"", ""113276847888765642053038308648852494047546492791476025777270741291272076407807""]",0.1,0.9,59410122165847391145464965928548459119216031929257574009717788090387727982611,113276847888765642053038308648852494047546492791476025777270741291272076407807,0.06,0.14,0.08,10.57894,1509.5158,1,1,0,1,2026-05-07T12:00:00Z
450185,highest-temperature-in-seattle-on-may-7-2026,Highest temperature in Seattle on May 7?,677.966356,2161875,0x7d4cd9dddb30333c4312ca9043b507ab3da0180f61107153b8b0cfc2137564ac,highest-temperature-in-seattle-on-may-7-2026-62-63f,Will the highest temperature in Seattle be between 62-63°F on May 7?,62-63°F,"[""Yes"", ""No""]","[0.085, 0.915]","[""8167359881442857695869596296775331832200385875058490567282814917661457162142"", ""4970371404606716317845560196305584607010306245919520207450194774737145943097""]",0.085,0.915,8167359881442857695869596296775331832200385875058490567282814917661457162142,4970371404606716317845560196305584607010306245919520207450194774737145943097,0.08,0.09,0.01,12.26,1181.3219,1,1,0,1,2026-05-07T12:00:00Z
450191,highest-temperature-in-ankara-on-may-7-2026,Highest temperature in Ankara on May 7?,677.838895,2161944,0x12e4708d9b929306789f0d0db089ce636ac0a484ffc7f6defc45935188bd6186,highest-temperature-in-ankara-on-may-7-2026-18c,Will the highest temperature in Ankara be 18°C on May 7?,18°C,"[""Yes"", ""No""]","[0.355, 0.645]","[""80914547584632308267607805327400695472141915433578349283609099131703051797883"", ""13603635825810707335601744815565152808134602703270887097334421568416028038847""]",0.355,0.645,80914547584632308267607805327400695472141915433578349283609099131703051797883,13603635825810707335601744815565152808134602703270887097334421568416028038847,0.35,0.36,0.01,54.373133,942.3808,1,1,0,1,2026-05-07T12:00:00Z
450191,highest-temperature-in-ankara-on-may-7-2026,Highest temperature in Ankara on May 7?,677.838895,2161945,0x7b0a24c601f2a6531af60fe12429d76d15bd5aff9456a8910939663de77082dd,highest-temperature-in-ankara-on-may-7-2026-19c,Will the highest temperature in Ankara be 19°C on May 7?,19°C,"[""Yes"", ""No""]","[0.32, 0.68]","[""101908152928790854155157411438071626826490800380310139834420798713242627359828"", ""34973966227312250236969913923511180672605900027409889302764128519486826448862""]",0.32,0.68,101908152928790854155157411438071626826490800380310139834420798713242627359828,34973966227312250236969913923511180672605900027409889302764128519486826448862,0.29,0.35,0.06,10.154819999999999,945.8643,1,1,0,1,2026-05-07T12:00:00Z
450191,highest-temperature-in-ankara-on-may-7-2026,Highest temperature in Ankara on May 7?,677.838895,2161943,0x1f13e93eb3938ced265af983416f77b851bb8fe7fc8cd7c333699d57258a6ea7,highest-temperature-in-ankara-on-may-7-2026-17c,Will the highest temperature in Ankara be 17°C on May 7?,17°C,"[""Yes"", ""No""]","[0.165, 0.835]","[""88907689893032254086621067379350624493127911985541203034294101505128671371844"", ""115386099704569494329153694534611437169751899713993264386160340386999202075741""]",0.165,0.835,88907689893032254086621067379350624493127911985541203034294101505128671371844,115386099704569494329153694534611437169751899713993264386160340386999202075741,0.14,0.19,0.05,57.074733,1053.7225,1,1,0,1,2026-05-07T12:00:00Z
450191,highest-temperature-in-ankara-on-may-7-2026,Highest temperature in Ankara on May 7?,677.838895,2161946,0x1bffe8a0824e87904c02d7d55368d26840041fe08a33e9dc85ed328430e8a5fb,highest-temperature-in-ankara-on-may-7-2026-20c,Will the highest temperature in Ankara be 20°C on May 7?,20°C,"[""Yes"", ""No""]","[0.125, 0.875]","[""16763355081461691497152403605902868089451118474987216731711785716954470023478"", ""80727767184529086783050936790929014067672839931944806021045128132129884685268""]",0.125,0.875,16763355081461691497152403605902868089451118474987216731711785716954470023478,80727767184529086783050936790929014067672839931944806021045128132129884685268,0.1,0.15,0.05,31.98581,977.7195,1,1,0,1,2026-05-07T12:00:00Z
450191,highest-temperature-in-ankara-on-may-7-2026,Highest temperature in Ankara on May 7?,677.838895,2161942,0x15679a01a7c54b3799bfe2bbae9cf5f31fbac04bdda596060ddefb117ae58f64,highest-temperature-in-ankara-on-may-7-2026-16c,Will the highest temperature in Ankara be 16°C on May 7?,16°C,"[""Yes"", ""No""]","[0.06, 0.94]","[""39706867323694584709930336971097783426196744764873940149119784086363705758918"", ""58339131360931646632447359346492116458146433837524556431572736460642736833116""]",0.06,0.94,39706867323694584709930336971097783426196744764873940149119784086363705758918,58339131360931646632447359346492116458146433837524556431572736460642736833116,0.04,0.08,0.04,159.365461,1197.7854,1,1,0,1,2026-05-07T12:00:00Z
450219,highest-temperature-in-helsinki-on-may-7-2026,Highest temperature in Helsinki on May 7?,648.440243,2162251,0xcac669f38540dc8185c7490cdf097a937449502c5b1e6ff131de440c57a261e1,highest-temperature-in-helsinki-on-may-7-2026-14c,Will the highest temperature in Helsinki be 14°C on May 7?,14°C,"[""Yes"", ""No""]","[0.29, 0.71]","[""84058039946939756702104148749745766682106017002640839591399521621500829963601"", ""73888682244080178944504006903355564339843844088173793864679722078158063015579""]",0.29,0.71,84058039946939756702104148749745766682106017002640839591399521621500829963601,73888682244080178944504006903355564339843844088173793864679722078158063015579,0.27,0.31,0.04,,991.8809,1,1,0,1,2026-05-07T12:00:00Z
450219,highest-temperature-in-helsinki-on-may-7-2026,Highest temperature in Helsinki on May 7?,648.440243,2162252,0x9540e5676bd179191328caf8d3ec395d546b7f70610de3d5815f23a67db984bb,highest-temperature-in-helsinki-on-may-7-2026-15c,Will the highest temperature in Helsinki be 15°C on May 7?,15°C,"[""Yes"", ""No""]","[0.26, 0.74]","[""88910312952538164402621020121746471705579587258218702050331038510745502323183"", ""67003864482927378251571824838902925017176360180520959685974309412892789400373""]",0.26,0.74,88910312952538164402621020121746471705579587258218702050331038510745502323183,67003864482927378251571824838902925017176360180520959685974309412892789400373,0.18,0.34,0.16,12.195116,960.2488,1,1,0,1,2026-05-07T12:00:00Z
450219,highest-temperature-in-helsinki-on-may-7-2026,Highest temperature in Helsinki on May 7?,648.440243,2162250,0xacf4b34712cfeab100697ba63eb688b742a78ba056895eb361435e8b949798f7,highest-temperature-in-helsinki-on-may-7-2026-13c,Will the highest temperature in Helsinki be 13°C on May 7?,13°C,"[""Yes"", ""No""]","[0.255, 0.745]","[""85592288330551825067371344267538162990650241160105777572992055151158360251458"", ""13720378914400358315596426367695695928966093366137528106887817867058584949058""]",0.255,0.745,85592288330551825067371344267538162990650241160105777572992055151158360251458,13720378914400358315596426367695695928966093366137528106887817867058584949058,0.16,0.35,0.19,50.32,979.1076,1,1,0,1,2026-05-07T12:00:00Z
450219,highest-temperature-in-helsinki-on-may-7-2026,Highest temperature in Helsinki on May 7?,648.440243,2162253,0x4aa470311fc86155fb80a61217d2d761b3114c102554dc2f56b431fdde3efc3d,highest-temperature-in-helsinki-on-may-7-2026-16c,Will the highest temperature in Helsinki be 16°C on May 7?,16°C,"[""Yes"", ""No""]","[0.14, 0.86]","[""93288206228250607015587022013885248657197032061705377917391996621581158859447"", ""86189755487476369170317505824940656457104564363411073983504848759487646404612""]",0.14,0.86,93288206228250607015587022013885248657197032061705377917391996621581158859447,86189755487476369170317505824940656457104564363411073983504848759487646404612,0.13,0.15,0.02,38.0,1114.4001,1,1,0,1,2026-05-07T12:00:00Z
